Price,Close,High,Low,Open,Volume
Ticker,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
Date,,,,,
2015-01-01,752.9393920898438,760.0823232257621,749.1847350292754,756.877156802521,587479
2015-01-02,756.6483154296875,760.5403037390081,754.5878510306354,754.5878510306354,710310
2015-01-05,757.1061401367188,760.7234107693869,754.9998989751873,756.5108725526541,792287
2015-01-06,740.4393310546875,755.1372995220429,735.9979078493202,753.6721027247625,1709888
2015-01-07,741.5840454101562,746.5291824942011,732.6095891221452,740.9430008409392,1730518
2015-01-08,749.8258666992188,751.840554149731,745.7965476918674,746.3459824994285,943536
2015-01-09,760.1281127929688,765.5769069819205,750.924717374611,750.924717374611,1766875
2015-01-12,764.9359130859375,766.7216599911367,760.1739399699636,762.3260139970344,1188646
2015-01-13,762.921142578125,772.3535339487247,756.5566427050097,766.5384129112159,838422
2015-01-14,751.5200805664062,767.1795878444361,748.1775270294291,760.9981945672652,996066
2015-01-15,756.3277587890625,763.6538538265402,750.375306571112,756.4193126195632,2224116
2015-01-16,778.1686401367188,782.4269551410065,756.6024595234903,759.0750277229585,2005202
2015-01-19,790.302490234375,793.1871624692911,781.2364254049257,782.976395307521,1382755
2015-01-20,798.819091796875,800.8337791495703,782.5185412044686,792.1340411256471,2053198
2015-01-21,811.3195190429688,813.196820343628,799.4603875675532,801.2919119376966,2358508
2015-01-22,842.5467529296875,849.2318038432213,810.7240258466293,810.7240258466293,4797782
2015-01-23,848.7281494140625,859.6257387882065,840.6694555720627,843.874622341673,2835629
2015-01-27,837.0062866210938,860.7703165501739,825.1013832008812,860.7245396388291,2261868
2015-01-28,833.114501953125,854.4975228719444,816.8597260150453,837.9222525826979,1939863
2015-01-29,842.3178100585938,854.4058786849611,815.9438777152201,824.1857350658789,2668139
2015-01-30,840.4404907226562,849.6438867155513,833.8012168923765,845.7061216914989,1873464
2015-02-02,850.8343505859375,864.0671210898596,844.3324635171886,847.079749190238,1750030
2015-02-03,861.9609375,867.8218363514934,841.6310109826197,857.153187250996,2275229
2015-02-04,878.169921875,884.5802554428334,866.3107935957736,867.6844365031665,2769365
2015-02-05,878.7192993164062,884.5344207809536,870.8895464341392,879.131403340456,1850360
2015-02-06,848.7738647460938,881.7871247926179,842.7298587765574,877.9866906840798,3120503
2015-02-09,862.1439819335938,868.3253742567074,838.7004456608447,848.7280488304067,1350099
2015-02-10,842.0889282226562,862.6477961134368,834.2591743729733,862.6477961134368,1515424
2015-02-11,847.8580932617188,858.0688603285383,842.6840723039428,846.8965544902443,1046438
2015-02-12,845.7976684570312,853.6732543329962,841.5851860746264,851.3380726668007,778562
2015-02-13,861.3197631835938,871.805247135118,849.8269635938965,849.8269635938965,2046667
2015-02-16,837.6930541992188,852.482628702425,830.8706180368471,840.6692798632225,2869370
2015-02-18,840.486328125,849.3692304469539,834.9459793638923,842.4094618056133,1309654
2015-02-19,839.4788818359375,848.7280539735486,832.9311623854209,844.9734528231124,1190354
2015-02-20,836.2737426757812,843.9661087722732,833.343293541736,837.7389392959697,1146633
2015-02-23,832.107177734375,846.1641023147077,828.0778025087386,837.0064821597867,2440626
2015-02-24,833.7553100585938,836.9146993263322,828.7643972609967,830.5959207908552,1469026
2015-02-25,815.7149047851562,837.6016363476372,811.7313629149337,836.5484878150326,1407691
2015-02-26,792.7752075195312,818.920202527153,787.7385163102505,815.1197677117696,2614022
2015-02-27,804.8630981445312,809.441907313874,795.3849296277918,796.8501820981814,2160310
2015-03-02,847.262939453125,853.490109329585,832.7939122977313,835.2664247664738,2019863
