Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2015-01-01,988.879638671875,997.2123838772336,987.1120636665565,997.2123838772336,366830
2015-01-02,1002.0490112304688,1006.516461209064,990.8415957982204,990.9969474257879,925740
2015-01-05,986.820556640625,1009.9929805494601,980.7603275085361,1002.6508637690987,1754242
2015-01-06,950.4403686523438,982.4894683351786,947.8764027408092,982.4894683351786,2423784
2015-01-07,939.2135009765625,963.0852075326225,935.2316427727174,959.5307086339061,2636332
2015-01-08,949.3526000976562,951.3726455460421,940.3205813108268,948.8086796954547,1565408
2015-01-09,975.962890625,978.9152350350141,951.7609503477082,953.7033196341321,3197642
2015-01-12,974.9530029296875,982.0620948155162,963.5124646622563,977.788881586493,1596006
2015-01-13,970.3687133789062,982.9941124812577,963.4539552827957,978.9540227054016,1468432
2015-01-14,979.7119140625,983.5384206210553,971.379166337122,977.4005128990997,1787096
2015-01-15,986.3742065429688,1002.9425819379693,980.2168567347657,984.0044776019662,5009920
2015-01-16,983.6740112304688,988.6659380885616,965.0855946043683,988.1609031203026,5293830
2015-01-19,975.457763671875,990.9967164981892,972.3499731066122,985.1696091883215,1135074
2015-01-20,971.3592529296875,982.8386721999157,964.6775228223086,978.9539343651334,2058566
2015-01-21,976.545654296875,979.7311211306727,966.6201277372705,979.7311211306727,2310480
2015-01-22,976.4489135742188,979.4401446260362,969.4369383893994,977.5948929901517,2113214
2015-01-23,972.5827026367188,983.6347594035036,969.6691501581884,976.6227908033998,3150380
2015-01-27,973.9259033203125,978.9666869365034,969.0602637232126,977.9352093547276,2738736
2015-01-28,988.5424194335938,990.6053748387151,974.2568238780627,974.2957870122113,3121980
2015-01-29,990.5079956054688,999.8695056650721,978.1492704104987,987.919513223113,3734392
2015-01-30,966.14111328125,1002.3219990563102,961.450616570519,996.7556870065979,5817402
2015-02-02,978.6555786132812,981.4776504781858,958.3561617633762,966.1217060265992,3181802
2015-02-03,995.8021850585938,998.4296314571652,975.8920181400205,977.6630356126688,2345054
2015-02-04,978.6945190429688,1001.0375046558486,973.945672400711,999.5972939163514,2245418
2015-02-05,993.52490234375,1008.8224962428149,980.52394795416,980.9131992236933,4530168
2015-02-06,1002.6139526367188,1010.0292082917664,992.9216340851763,993.758486297794,2136416
2015-02-09,978.1494140625,1000.0254100239181,973.128111022441,997.067062553593,2076432
2015-02-10,950.2205810546875,983.3458980067907,947.0482216132693,977.0205656593942,3799054
2015-02-11,957.5191040039062,968.1651636168523,952.5951137446343,955.6312924761254,2937522
2015-02-12,958.3948974609375,965.265238829658,952.4977792190872,965.265238829658,3107980
2015-02-13,988.2117309570312,991.7149926325068,957.6555041209399,961.4507042693716,4158326
2015-02-16,1006.1365356445312,1010.1068789368359,994.5368307065957,996.4830867353758,2364392
2015-02-18,1025.93017578125,1028.7912109186482,998.5269216076665,1006.2341165415049,2660014
2015-02-19,1043.60205078125,1046.0348710190647,1025.6770122626242,1026.0662635006745,2618002
2015-02-20,1041.46142578125,1050.511519297542,1028.4993373515028,1050.511519297542,1801588
2015-02-23,1049.674560546875,1059.5421197706428,1039.6903019498113,1039.6903019498113,1614892
