Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2015-01-01,91.15482330322266,91.48485516104658,90.84128900958073,91.17957300675332,1082549
2015-01-02,91.96337890625,92.45017444902535,91.25380922151129,91.31981960759971,4198953
2015-01-05,92.12840270996094,93.23400794810327,91.66635682572571,91.92213282543757,3838601
2015-01-06,89.97492980957031,91.81486092269145,89.45513246704374,91.5838346591692,12396695
2015-01-07,89.29013061523438,89.93368997039134,88.83633686840166,89.63665999319794,8305581
2015-01-08,89.9336929321289,92.22741815673008,89.63666294515357,91.77362439495282,7792131
2015-01-09,91.33631134033203,92.40891457931875,89.64489854039144,90.62674170086889,13587116
2015-01-12,91.75711822509766,92.24391381660536,90.37923269104485,90.75877062687807,4421790
2015-01-13,92.9864730834961,93.51452929700207,91.58383803471239,91.93037408551147,6312675
2015-01-14,91.08055114746094,93.97658173701065,90.75877146295866,93.39902604679618,9723858
2015-01-15,92.32640075683594,93.06897218268014,90.96501980945489,92.40890869304084,6993422
2015-01-16,91.59210968017578,92.96999532502628,91.23732813101829,92.54095123879921,8304680
2015-01-19,96.40231323242188,98.76204191931123,96.09703113498162,97.5409202440643,32334205
2015-01-20,97.42540740966797,98.01946731033583,96.18778821203816,96.71583772679077,13390593
2015-01-21,97.14488220214844,98.18448367606544,95.1564393388137,97.29339382077347,17701408
2015-01-22,98.95063781738281,99.47489457736803,97.31131201928294,98.19338933967762,19458651
2015-01-23,100.1572494506836,100.52339960263248,98.23499501310513,99.72453700970044,19277835
2015-01-27,99.6163558959961,100.81465319637668,99.02553684365076,100.25711190322653,15764550
2015-01-28,101.06430053710938,101.85484034589106,99.15036205269055,99.19196941104748,16769969
2015-01-29,100.30704498291016,102.27091364632658,99.82439556408737,101.18912233204128,13488321
2015-01-30,100.94780731201172,101.53031040284559,99.3833731482992,101.00606032990784,9393192
2015-02-02,104.03507232666016,104.46779160591684,101.35556224212965,101.85485059264198,15948657
2015-02-03,103.44425201416016,104.52604342790897,102.81181875633145,103.85200280801301,8465539
2015-02-04,103.05313110351562,104.83392469009269,102.5621656283984,103.71884883846263,8923261
2015-02-05,106.2236099243164,107.03079536208374,103.3360566284176,103.34437945425628,12263607
2015-02-06,107.05577087402344,108.96138672342359,105.8491573606962,106.1820162609244,11074311
2015-02-09,107.81301879882812,108.17916220944791,105.78257422969526,106.49822217028871,6794574
2015-02-10,106.94758605957031,108.51202005923709,106.07382474290982,106.68129625144225,11140578
2015-02-11,106.24858093261719,108.01273573958925,105.37482635569857,107.51344740992145,14166503
